1	0	-0.396923076923077	0
1	0	-1.39692307692308	0
1	0	9.60307692307692	0
1	0	-0.396923076923077	0
1	0	-0.396923076923077	0
1	0	1.60307692307692	0
1	0	1.60307692307692	0
1	0	3.60307692307692	0
1	0	1.60307692307692	0
1	0	-1.39692307692308	0
1	0	0.603076923076923	0
1	0	-2.39692307692308	0
1	0	2.60307692307692	0
1	0	0.603076923076923	0
1	0	1.60307692307692	0
1	0	2.60307692307692	0
1	0	-0.396923076923077	0
1	0	0.603076923076923	0
1	0	0.603076923076923	0
1	0	2.60307692307692	0
1	0	2.60307692307692	0
1	0	-0.396923076923077	0
1	0	2.60307692307692	0
1	0	6.60307692307692	0
1	0	-2.39692307692308	0
1	0	-1.39692307692308	0
1	0	4.60307692307692	0
1	0	5.60307692307692	0
1	0	0.603076923076923	0
1	0	7.60307692307692	0
1	0	3.60307692307692	0
1	0	-0.396923076923077	0
1	0	9.60307692307692	0
1	0	-1.39692307692308	0
1	0	-4.39692307692308	0
1	0	-0.396923076923077	0
1	0	5.60307692307692	0
1	0	-7.39692307692308	0
1	0	-3.39692307692308	0
1	0	3.60307692307692	0
1	0	-5.39692307692308	0
1	0	-7.39692307692308	0
1	0	0.603076923076923	0
1	0	1.60307692307692	0
1	0	6.60307692307692	0
1	0	3.60307692307692	0
1	0	1.60307692307692	0
1	0	-1.39692307692308	0
1	0	4.60307692307692	0
1	0	3.60307692307692	0
1	0	1.60307692307692	0
1	0	-2.39692307692308	0
1	0	-0.396923076923077	0
1	0	4.60307692307692	0
1	0	1.60307692307692	0
1	0	7.60307692307692	0
1	0	3.60307692307692	0
1	0	-4.39692307692308	0
1	0	-7.39692307692308	0
1	0	2.60307692307692	0
1	0	-3.39692307692308	0
1	0	5.60307692307692	0
1	0	-2.39692307692308	0
1	0	-0.396923076923077	0
1	0	3.60307692307692	0
1	0	7.60307692307692	0
1	0	-3.39692307692308	0
1	0	3.60307692307692	0
1	0	2.60307692307692	0
1	0	1.60307692307692	0
1	0	3.60307692307692	0
1	0	-2.39692307692308	0
1	0	5.60307692307692	0
1	0	3.60307692307692	0
1	0	-3.39692307692308	0
1	0	3.60307692307692	0
1	0	3.60307692307692	0
1	0	-2.39692307692308	0
1	0	0.603076923076923	0
1	0	-2.39692307692308	0
1	0	2.60307692307692	0
1	0	4.60307692307692	0
1	0	8.60307692307692	0
1	0	0.603076923076923	0
1	0	-6.39692307692308	0
1	0	3.60307692307692	0
1	0	0.603076923076923	0
1	0	1.60307692307692	0
1	0	-5.39692307692308	0
1	0	7.60307692307692	0
1	0	-1.39692307692308	0
1	0	3.60307692307692	0
1	0	3.60307692307692	0
1	0	-2.39692307692308	0
1	0	-1.39692307692308	0
1	0	-1.39692307692308	0
1	0	1.60307692307692	0
1	0	0.603076923076923	0
1	0	3.60307692307692	0
1	0	0.603076923076923	0
1	0	-0.396923076923077	0
1	0	-1.39692307692308	0
1	0	-3.39692307692308	0
1	0	-6.39692307692308	0
1	0	-0.396923076923077	0
1	0	3.60307692307692	0
1	0	6.60307692307692	0
1	0	0.603076923076923	0
1	0	-2.39692307692308	0
1	0	5.60307692307692	0
1	0	7.60307692307692	0
1	0	4.60307692307692	0
1	0	-5.39692307692308	0
1	0	-5.39692307692308	0
1	0	-2.39692307692308	0
1	0	2.60307692307692	0
1	0	3.60307692307692	0
1	0	4.60307692307692	0
1	0	-4.39692307692308	0
1	0	-5.39692307692308	0
1	0	0.603076923076923	0
1	0	0.603076923076923	0
1	0	-0.396923076923077	0
1	0	-3.39692307692308	0
1	0	-1.39692307692308	0
1	0	1.60307692307692	0
1	0	-0.396923076923077	0
1	0	-2.39692307692308	0
1	0	5.60307692307692	0
1	0	5.60307692307692	0
1	0	-4.39692307692308	0
1	0	3.60307692307692	0
1	0	-1.39692307692308	0
1	0	-1.39692307692308	0
1	0	1.60307692307692	0
1	0	-0.396923076923077	0
1	0	-3.39692307692308	0
1	0	1.60307692307692	0
1	0	0.603076923076923	0
1	0	-2.39692307692308	0
1	0	2.60307692307692	0
1	0	3.60307692307692	0
1	0	-7.39692307692308	0
1	0	2.60307692307692	0
1	0	-0.396923076923077	0
1	0	3.60307692307692	0
