1	0	0	-15.3176923076923
1	0	0	-13.8176923076923
1	0	0	-13.8976923076923
1	0	0	-15.1476923076923
1	0	0	-13.1476923076923
1	0	0	-12.6476923076923
1	0	0	-14.9776923076923
1	0	0	-15.7276923076923
1	0	0	-13.9776923076923
1	0	0	-12.1476923076923
1	0	0	-12.8976923076923
1	0	0	-12.8176923076923
1	0	0	-13.0676923076923
1	0	0	-14.4776923076923
1	0	0	-14.7276923076923
1	0	0	-14.5676923076923
1	0	0	-14.9776923076923
1	0	0	-15.3176923076923
1	0	0	-13.9776923076923
1	0	0	-13.5676923076923
1	0	0	-15.3976923076923
1	0	0	-15.3976923076923
1	0	0	-14.7276923076923
1	0	0	-11.8176923076923
1	0	0	-5.06769230769231
1	0	0	-12.4776923076923
1	0	0	-4.06769230769231
1	0	0	-4.06769230769231
1	0	0	-3.56769230769231
1	0	0	-4.14769230769231
1	0	0	-10.1476923076923
1	0	0	-10.3976923076923
1	0	0	-6.89769230769231
1	0	0	-11.3176923076923
1	0	0	-9.89769230769231
1	0	0	-6.06769230769231
1	0	0	-6.81769230769231
1	0	0	-7.31769230769231
1	0	0	-7.97769230769231
1	0	0	-5.72769230769231
1	0	0	-3.31769230769231
1	0	0	-2.81769230769231
1	0	0	-2.89769230769231
1	0	0	-8.97769230769231
1	0	0	-8.14769230769231
1	0	0	-5.47769230769231
1	0	0	-4.22769230769231
1	0	0	-2.89769230769231
1	0	0	-7.31769230769231
1	0	0	-8.31769230769231
1	0	0	-9.89769230769231
1	0	0	-10.3176923076923
1	0	0	-11.7276923076923
1	0	0	-11.0676923076923
1	0	0	-9.06769230769231
1	0	0	-10.8176923076923
1	0	0	-12.1476923076923
1	0	0	-8.64769230769231
1	0	0	-3.81769230769231
1	0	0	-3.72769230769231
1	0	0	-5.64769230769231
1	0	0	-10.9776923076923
1	0	0	-9.64769230769231
1	0	0	-3.72769230769231
1	0	0	-6.97769230769231
1	0	0	-6.97769230769231
1	0	0	-4.14769230769231
1	0	0	-11.4776923076923
1	0	0	-7.22769230769231
1	0	0	-5.31769230769231
1	0	0	-9.64769230769231
1	0	0	-10.9776923076923
1	0	0	-7.14769230769231
1	0	0	-4.64769230769231
1	0	0	-10.1476923076923
1	0	0	-5.81769230769231
1	0	0	-6.31769230769231
1	0	0	-4.89769230769231
1	0	0	-11.4776923076923
1	0	0	-2.56769230769231
1	0	0	-6.64769230769231
1	0	0	-6.56769230769231
1	0	0	-7.47769230769231
1	0	0	-9.47769230769231
1	0	0	-3.72769230769231
1	0	0	-7.64769230769231
1	0	0	-0.567692307692312
1	0	0	1.77230769230769
1	0	0	1.02230769230769
1	0	0	-1.97769230769231
1	0	0	7.10230769230769
1	0	0	-1.64769230769231
1	0	0	6.77230769230769
1	0	0	2.02230769230769
1	0	0	4.10230769230769
1	0	0	-0.977692307692308
1	0	0	0.85230769230769
1	0	0	-0.0676923076923117
1	0	0	4.77230769230769
1	0	0	5.35230769230769
1	0	0	2.10230769230769
1	0	0	-0.817692307692312
1	0	0	5.85230769230769
1	0	0	0.35230769230769
1	0	0	1.52230769230769
1	0	0	-0.977692307692308
1	0	0	3.43230769230769
1	0	0	-0.0676923076923117
1	0	0	0.772307692307692
1	0	0	8.02230769230769
1	0	0	2.02230769230769
1	0	0	-0.817692307692312
1	0	0	0.682307692307688
1	0	0	0.522307692307692
1	0	0	2.02230769230769
1	0	0	5.35230769230769
1	0	0	-0.89769230769231
1	0	0	5.43230769230769
1	0	0	5.02230769230769
1	0	0	7.18230769230769
1	0	0	-1.97769230769231
1	0	0	5.43230769230769
1	0	0	4.43230769230769
1	0	0	4.35230769230769
1	0	0	4.77230769230769
1	0	0	-1.56769230769231
1	0	0	4.02230769230769
1	0	0	-0.817692307692312
1	0	0	4.93230769230769
1	0	0	2.52230769230769
1	0	0	1.60230769230769
1	0	0	3.52230769230769
1	0	0	7.10230769230769
1	0	0	3.43230769230769
1	0	0	5.27230769230769
1	0	0	1.10230769230769
1	0	0	0.522307692307692
1	0	0	6.35230769230769
1	0	0	7.85230769230769
1	0	0	-1.64769230769231
1	0	0	0.182307692307688
1	0	0	7.18230769230769
1	0	0	7.10230769230769
1	0	0	0.772307692307692
1	0	0	5.52230769230769
1	0	0	5.77230769230769
1	0	0	-1.31769230769231
1	0	0	1.93230769230769
1	0	0	1.18230769230769
